KKR1_ID,x,y,lab_diag,animal
8032,102.227536,15.986007,LSD,beef
8033,102.2748654,15.8256244,LSD,beef
8034,102.262349,16.037649,LSD,beef
8035,102.3306027,15.8732158,LSD,beef
8036,102.31714,15.9934,LSD,beef
8037,102.2286863,15.8528234,LSD,beef
8038,101.9072933,15.62325168,LSD,beef
8039,101.3748473,15.78881215,LSD,beef
8040,101.4127455,16.00034622,LSD,beef
8041,102.1559099,16.02642868,LSD,beef
8042,102.445861,15.442964,LSD,beef
8043,102.353642,15.7305619,LSD,beef
8044,102.510528,15.157444,LSD,beef
8045,101.779329,14.854333,LSD,beef
8046,101.804647,15.183121,LSD,beef
8047,102.5856884,14.99844839,LSD,beef
8048,102.702307,15.07607718,LSD,beef
8049,99.99072,13.00088,LSD,beef
8050,99.98179,13.074856,LSD,beef
8051,100.033041,13.0395189,LSD,beef
8052,99.959926,12.799276,LSD,beef
8053,99.974772,12.962139,LSD,beef
8054,99.673315,13.06593,LSD,beef
8055,99.733852,13.109784,LSD,beef
8056,99.930638,12.826862,LSD,dairy
8057,99.952861,12.78247,LSD,beef
8058,99.93063,12.82863,LSD,beef
8059,99.911283,13.118023,LSD,beef
8060,99.970719,13.068188,LSD,beef
8061,99.893496,13.153116,LSD,beef
8062,99.913841,13.1453316,LSD,beef
8063,99.914376,13.14284,LSD,beef
8064,99.920285,13.149513,LSD,beef
8065,99.904115,13.0838452,LSD,beef
8066,99.908049,13.012877,LSD,beef
8067,99.5235,13.03555,LSD,beef
8068,99.891022,13.010038,LSD,beef
8069,99.835784,13.114885,LSD,beef
8070,99.859201,12.020478,LSD,beef
8071,99.837633,13.049547,LSD,beef
8072,99.822421,13.076215,LSD,beef
8073,99.845579,13.083883,LSD,beef
8074,99.848093,13.085073,LSD,beef
8075,99.848118,13.085111,LSD,beef
8076,99.845783,13.087796,LSD,beef
8077,99.82958,13.073682,LSD,beef
8078,99.845514,13.086178,LSD,beef
8079,99.829099,13.077213,LSD,beef
8080,99.855376,13.060869,LSD,beef
8081,99.837734,13.050424,LSD,beef
8082,99.888742,13.089434,LSD,beef
8083,99.852566,13.0842039,LSD,beef
8084,99.8484181,13.0628833,LSD,beef
8085,99.9135232,13.02733,LSD,beef
8086,99.9136981,13.027506,LSD,beef
8087,99.868902,13.03395,LSD,beef
8088,99.869627,13.032237,LSD,beef
8089,99.878252,13.091246,LSD,beef
8090,99.894393,13.046675,LSD,beef
8091,99.907642,13.062717,LSD,beef
8092,99.857668,13.062473,LSD,beef
8093,99.856423,13.062099,LSD,beef
8094,99.842801,13.095814,LSD,beef
8095,99.853433,13.087556,LSD,beef
8096,99.851067,13.079698,LSD,beef
8097,99.843001,13.0962806,LSD,beef
8098,99.948972,13.017681,LSD,beef
8099,99.864924,13.009278,LSD,beef
8100,99.866149,13.002434,LSD,beef
8101,99.842575,13.048813,LSD,beef
8102,99.912665,13.053697,LSD,beef
8103,99.872147,13.070238,LSD,beef
8104,99.864958,13.009546,LSD,beef
8105,99.9550434,13.0520479,LSD,beef
8106,99.892066,13.012591,LSD,beef
8107,99.89428,13.033816,LSD,beef
8108,99.896682,13.050173,LSD,beef
8109,99.881044,13.030994,LSD,beef
8110,99.88264,13.062771,LSD,beef
8111,99.947782,12.997302,LSD,beef
8112,99.94489,12.995867,LSD,beef
8113,99.944891,12.995867,LSD,beef
8114,99.94604,13.024947,LSD,beef
8115,99.945006,13.024968,LSD,beef
8116,99.860006,13.055307,LSD,beef
8117,99.882125,13.082512,LSD,beef
8118,99.868304,13.066005,LSD,beef
8119,99.94601,13.1491635,LSD,beef
8120,99.99536,13.123666,LSD,beef
8121,99.96913081,13.12989414,LSD,beef
8122,99.968037,13.129457,LSD,beef
8123,99.968037,13.12945,LSD,beef
8124,99.9417824,13.1560796,LSD,beef
8125,99.899815,13.119428,LSD,beef
8126,99.93976,13.126105,LSD,beef
8127,99.94773,13.150527,LSD,beef
8128,99.981422,13.136922,LSD,beef
8129,99.941161,13.123791,LSD,beef
8130,99.94474,13.077353,LSD,beef
8131,99.98193571,13.10070267,LSD,beef
8132,100.005187,13.053,LSD,beef
8133,100.0231962,13.08133028,LSD,beef
8134,99.945873,13.187568,LSD,beef
8135,99.89372,13.15038,LSD,beef
8136,99.86097916,13.11337296,LSD,beef
8137,99.862896,13.115057,LSD,beef
8138,99.874766,13.11412,LSD,beef
8139,100.0128883,13.12894883,LSD,beef
8140,99.909545,13.122316,LSD,beef
8141,99.891146,13.153474,LSD,beef
8142,99.96689,13.10522,LSD,beef
8143,99.982412,13.1398599,LSD,beef
8144,99.984171,13.0770349,LSD,beef
8145,99.911937,13.118444,LSD,beef
8146,99.96244,13.110548,LSD,beef
8147,99.903348,13.20271,LSD,beef
8148,99.914685,13.100526,LSD,beef
8149,99.915856,13.071138,LSD,beef
8150,99.946768,13.005319,LSD,beef
8151,99.910986,13.030258,LSD,beef
8152,100.4865,13.733,LSD,beef
8153,99.920773,13.024499,LSD,beef
8154,99.866264,13.071808,LSD,beef
8155,99.882789,13.085377,LSD,beef
8156,99.310443,13.027094,LSD,beef
8157,99.929344,13.034872,LSD,beef
8158,99.310445,13.027094,LSD,beef
8159,99.834724,13.116684,LSD,beef
8160,99.828013,13.113467,LSD,beef
8161,99.842314,13.091201,LSD,beef
8162,99.946988,13.065381,LSD,beef
8163,99.959665,13.064151,LSD,beef
8164,99.955232,13.055528,LSD,beef
8165,99.828769,13.074357,LSD,beef
8166,99.839174,13.088473,LSD,beef
8167,99.847692,13.063912,LSD,beef
8168,99.836634,13.063155,LSD,beef
8169,99.83464,13.063016,LSD,beef
8170,99.86185,13.058448,LSD,beef
8171,99.846151,13.06344,LSD,beef
8172,99.840403,13.063636,LSD,beef
8173,99.862315,13.06201,LSD,beef
8174,99.859296,13.056506,LSD,beef
8175,99.829788,13.065054,LSD,beef
8176,99.92548,13.05517,LSD,beef
8177,99.931067,13.051622,LSD,beef
8178,99.919047,13.039106,LSD,beef
8179,99.893308,13.031831,LSD,beef
8180,99.891313,13.031674,LSD,beef
8181,99.932627,13.072067,LSD,beef
8182,99.909031,13.035085,LSD,beef
8183,99.899194,13.038482,LSD,beef
8184,99.871657,13.028843,LSD,beef
8185,99.872153,13.028575,LSD,beef
8186,99.872096,13.028569,LSD,beef
8187,99.875262,13.031937,LSD,beef
8188,99.873075,13.043534,LSD,beef
8189,99.872192,13.028401,LSD,beef
8190,99.863741,13.010987,LSD,beef
8191,99.874718,13.037874,LSD,beef
8192,99.871273,13.020339,LSD,beef
8193,99.874763,13.03784,LSD,beef
8194,99.83664,12.99994,LSD,beef
8195,99.826274,13.00759,LSD,beef
8196,99.808134,13.003885,LSD,beef
8197,99.774763,12.989437,LSD,beef
8198,99.843455,13.01874,LSD,beef
8199,99.833745,13.010847,LSD,beef
8200,99.827315,13.008494,LSD,beef
8201,99.825071,13.008711,LSD,beef
8202,99.909686,13.0562022,LSD,beef
8203,99.894657,13.055025,LSD,beef
8204,99.895006,13.055368,LSD,beef
8205,99.887975,13.053034,LSD,beef
8206,99.990694,12.93702,LSD,beef
8207,99.87951,12.923651,LSD,beef
8208,99.891904,13.902968,LSD,beef
8209,99.925502,12.980055,LSD,beef
8210,99.769891,12.866084,LSD,beef
8211,99.820029,12.938382,LSD,beef
8212,99.838303,12.946489,LSD,beef
8213,99.850241,12.983242,LSD,beef
8214,99.858608,12.993646,LSD,beef
8215,99.675064,12.800266,LSD,beef
8216,99.943809,12.968578,LSD,beef
8217,99.683477,12.785042,LSD,beef
8218,99.851865,12.983637,LSD,beef
8219,99.877439,12.977764,LSD,beef
8220,99.84864,12.977492,LSD,beef
8221,99.846668,12.986778,LSD,beef
8222,99.760625,12.919681,LSD,beef
8223,99.816843,12.920917,LSD,beef
8224,99.827248,12.915603,LSD,beef
8225,99.80354,12.731887,LSD,beef
8226,99.919524,12.989389,LSD,beef
8227,99.917856,12.8559,LSD,beef
8228,99.672503,12.777542,LSD,beef
8229,99.816045,12.900667,LSD,beef
8230,99.91931,12.98944,LSD,beef
8231,99.873629,12.982222,LSD,beef
8232,99.896926,13.013417,LSD,beef
8233,99.846667,12.988606,LSD,beef
8234,99.810121,12.847012,LSD,beef
8235,99.812806,12.959758,LSD,beef
8236,99.682082,12.785484,LSD,beef
8237,99.681616,12.785906,LSD,beef
8238,99.772588,12.914082,LSD,beef
8239,99.857877,12.978132,LSD,beef
8240,99.972881,12.96382,LSD,beef
8241,99.964846,12.951687,LSD,beef
8242,99.859233,12.995934,LSD,beef
8243,99.784272,12.712755,LSD,beef
8244,99.780968,12.712695,LSD,beef
8245,99.780464,12.713127,LSD,beef
8246,99.788678,12.731375,LSD,beef
8247,99.855374,12.994448,LSD,beef
8248,99.86209,12.8684,LSD,beef
8249,99.7547,12.9061,LSD,beef
8250,99.8993,12.9016,LSD,beef
8251,99.813307,13.231775,LSD,beef
8252,99.746049,13.300201,LSD,beef
8253,99.82664,13.338024,LSD,beef
8254,99.823261,13.227172,LSD,beef
8255,99.823261,13.247265,LSD,beef
8256,99.785598,13.293315,LSD,beef
8257,99.790851,13.221399,LSD,beef
8258,99.811959,13.130938,LSD,beef
8259,99.84638,13.193949,LSD,beef
8260,99.824956,13.137128,LSD,beef
8261,99.818842,13.201116,LSD,beef
8262,99.805446,13.22711,LSD,beef
8263,99.86015,13.238165,LSD,beef
8264,99.81518468,13.22732043,LSD,beef
8265,99.811784,13.22048,LSD,beef
8266,99.819094,13.227355,LSD,beef
8267,99.835904,13.190331,LSD,beef
8268,99.834563,13.190826,LSD,beef
8269,99.795275,13.295585,LSD,beef
8270,99.79628,13.294606,LSD,beef
8271,99.781393,13.292635,LSD,beef
8272,99.79161,13.295666,LSD,beef
8273,99.832293,13.20218,LSD,beef
8274,99.816984,13.19375,LSD,beef
8275,99.767415,13.322835,LSD,beef
8276,99.858093,13.236944,LSD,beef
8277,99.739571,13.323979,LSD,beef
8278,99.739037,13.322793,LSD,beef
8279,99.827336,13.276764,LSD,beef
8280,99.832723,13.299745,LSD,beef
8281,99.838565,13.228459,LSD,beef
8282,99.788143,13.294577,LSD,beef
8283,99.77162,13.284986,LSD,beef
8284,99.78545,13.301012,LSD,beef
8285,99.817609,13.1200153,LSD,beef
8286,99.829009,13.197483,LSD,beef
8287,99.824714,13.197687,LSD,beef
8288,99.823886,13.197048,LSD,beef
8289,99.51158,12.59984,LSD,dairy
8290,99.54014,12.59056,LSD,dairy
8291,99.56384,12.58552,LSD,dairy
8292,99.634,12.8911,LSD,beef
8293,99.7662,13.9471,LSD,beef
8294,99.6351,12.9142,LSD,beef
8295,99.7682,12.9421,LSD,beef
8296,99.75126,12.9716,LSD,beef
8297,99.7599,12.9489,LSD,beef
8298,99.75229455,12.93182523,LSD,beef
8299,99.787968,12.927344,LSD,beef
8300,99.70027,13.213025,LSD,beef
8301,99.716363,13.091449,LSD,beef
8302,99.960132,13.120449,LSD,beef
8303,99.732878,13.0894612,LSD,beef
8304,99.724398,13.093817,LSD,beef
8305,99.689043,13.125879,LSD,beef
8306,99.722796,13.104234,LSD,beef
8307,99.75511,13.1189529,LSD,beef
8308,99.707838,13.119132,LSD,beef
8309,99.7303,13.088955,LSD,beef
8310,99.733844,13.088915,LSD,beef
8311,99.717419,13.08222,LSD,beef
8312,99.967078,13.162873,LSD,beef
8313,99.969272,13.12683,LSD,beef
8314,99.689444,13.149678,LSD,beef
8315,99.698948,13.14975,LSD,beef
8316,99.701722,13.144082,LSD,beef
8317,99.705672,13.13779,LSD,beef
8318,99.682443,13.119851,LSD,beef
8319,99.95618,12.844489,LSD,beef
8320,99.890003,12.88541,LSD,beef
8321,99.899863,12.875519,LSD,beef
8322,99.900072,12.8754,LSD,beef
8323,99.950719,12.749386,LSD,beef
8324,99.88815,12.876299,LSD,beef
8325,99.903618,12.878488,LSD,beef
8326,100.009596,12.915563,LSD,beef
8327,99.977369,12.861881,LSD,beef
8328,99.815581,12.696606,LSD,beef
8329,99.784489,12.691894,LSD,beef
8330,99.97546,12.837967,LSD,beef
8331,99.882789,12.677802,LSD,beef
8332,99.980761,12.8592907,LSD,beef
8333,99.865369,12.641043,LSD,beef
8334,99.792624,12.714025,LSD,beef
8335,99.844383,12.690946,LSD,beef
8336,99.930706,12.88937,LSD,beef
8337,99.914166,12.719016,LSD,beef
8338,99.749536,12.654441,LSD,beef
8339,99.804216,12.676417,LSD,beef
8340,99.770174,12.681439,LSD,beef
8341,99.910216,12.65313,LSD,beef
8342,99.84333,12.690354,LSD,beef
8343,99.965442,12.800229,LSD,beef
8344,99.861313,12.69131,LSD,beef
8345,99.926448,12.862078,LSD,beef
8346,99.94811,12.79265,LSD,beef
8347,99.946311,12.87723,LSD,beef
8348,99.939851,12.83856,LSD,beef
8349,99.806992,12.666781,LSD,beef
8350,99.873322,12.684379,LSD,beef
8351,99.797327,12.714347,LSD,beef
8352,99.925259,12.893731,LSD,beef
8353,99.98988,12.858584,LSD,beef
8354,99.980863,12.859284,LSD,beef
8355,99.8949338,12.86647,LSD,beef
8356,99.915603,12.770601,LSD,beef
8357,99.903967,12.803154,LSD,beef
8358,99.796299,12.712533,LSD,beef
8359,99.814316,12.708401,LSD,beef
8360,99.824176,12.7072971,LSD,beef
8361,99.802968,12.701449,LSD,beef
8362,99.803635,12.7014949,LSD,beef
8363,99.951985,12.738176,LSD,beef
8364,99.94794,12.69898,LSD,beef
8365,99.981519,12.886708,LSD,beef
8366,99.977158,12.899365,LSD,beef
8367,99.978715,12.890782,LSD,beef
8368,99.981086,12.88926,LSD,beef
8369,99.931222,12.835429,LSD,beef
8370,99.9492833,12.7495988,LSD,beef
8371,99.951983,12.738176,LSD,beef
8372,99.894933,12.866474,LSD,beef
8373,99.811899,12.646903,LSD,beef
8374,99.79444,12.663701,LSD,beef
8375,99.794609,12.662516,LSD,beef
8376,99.797126,12.646049,LSD,beef
8377,99.9103195,12.7991328,LSD,beef
8378,99.797284,12.664541,LSD,beef
8379,99.797904,12.646747,LSD,beef
8380,99.806677,12.673423,LSD,beef
8381,99.863421,12.65795,LSD,beef
8382,99.8695286,12.6846754,LSD,beef
8383,99.906812,12.710463,LSD,beef
8384,99.870177,12.687806,LSD,beef
8385,99.875426,12.683987,LSD,beef
8386,99.872704,12.688615,LSD,beef
8387,99.869791,12.682565,LSD,beef
8388,99.87562,12.687038,LSD,beef
8389,99.870115,12.683016,LSD,beef
8390,99.869528,12.68475,LSD,beef
8391,99.891715,12.681412,LSD,beef
8392,99.951983,12.73817,LSD,beef
8393,99.911695,12.660254,LSD,dairy
8394,99.911115,12.663015,LSD,dairy
8395,99.891715,12.681412,LSD,dairy
8396,99.91468,12.660293,LSD,dairy
8397,99.915528,12.660602,LSD,dairy
8398,99.928171,12.793605,LSD,beef
8399,99.916339,13.071119,LSD,beef
8400,99.828049,13.126489,LSD,beef
8401,99.888908,13.053948,LSD,beef
8402,99.918195,13.043386,LSD,beef
8403,99.760724,13.027741,LSD,beef
8404,99.578542,13.035051,LSD,beef
8405,99.923471,13.892829,LSD,beef
8406,99.9326283,13.878097,LSD,dairy
8407,99.9316574,13.8755292,LSD,dairy
8408,99.9313149,13.8789155,LSD,beef
8409,99.9277291,13.8699946,LSD,beef
8410,100.02932,13.836329,LSD,beef
8411,99.987594,13.822506,LSD,beef
8412,99.969336,13.787577,LSD,beef
8413,100.069711,13.888726,LSD,beef
8414,99.960304,13.863147,LSD,beef
8415,99.930352,13.854883,LSD,beef
8416,99.93206,13.851062,LSD,beef
8417,100.031572,13.824366,LSD,beef
8418,99.94578601,13.90707211,LSD,beef
8419,99.92989465,13.86740019,LSD,beef
8420,99.887004,13.95728,LSD,dairy
8421,99.876871,13.98211,LSD,beef
8422,99.886999,13.972216,LSD,dairy
8423,99.87216,13.98881,LSD,dairy
8424,99.88675,13.95597,LSD,dairy
8425,99.93271,13.97039,LSD,beef
8426,100.019503,13.905917,LSD,beef
8427,99.83482,13.996156,LSD,dairy
8428,99.83488,14.00554,LSD,dairy
8429,99.898091,14.001619,LSD,dairy
8430,99.88567,14.06774,LSD,dairy
8431,99.893648,14.072202,LSD,beef
8432,99.977042,14.112399,LSD,beef
8433,99.941558,13.995928,LSD,beef
8434,99.880748,13.983947,LSD,dairy
8435,99.99704,13.94946,LSD,beef
8436,99.85518,14.00872,LSD,beef
8437,99.83815,14.00331,LSD,dairy
8438,99.84179,14.01011,LSD,dairy
8439,100.033095,13.913317,LSD,beef
8440,99.923398,13.997534,LSD,dairy
8441,99.836725,14.011285,LSD,dairy
8442,99.97476,13.997687,LSD,beef
8443,99.938808,14.034167,LSD,beef
8444,99.84467,13.99667,LSD,dairy
8445,100.00771,13.92445,LSD,beef
8446,99.83923,14.02361,LSD,dairy
8447,99.86112,14.01594,LSD,beef
8448,99.83937,14.00658,LSD,dairy
8449,99.852814,14.023628,LSD,beef
8450,99.884269,13.99796,LSD,beef
8451,99.887685,14.026056,LSD,beef
8452,100.02148,14.05028,LSD,beef
8453,99.888518,13.97322,LSD,dairy
8454,99.84465,14.016847,LSD,dairy
8455,99.85804,14.01801,LSD,dairy
8456,99.91723,14.03104,LSD,beef
8457,99.91722,14.03003,LSD,beef
8458,99.8502,13.99762,LSD,dairy
8459,99.89809,13.97644,LSD,dairy
8460,99.88335,14.02356,LSD,dairy
8461,99.94938,14.09438,LSD,beef
8462,99.88335,14.02356,LSD,beef
8463,99.873198,14.028249,LSD,dairy
8464,99.96013,13.97417,LSD,beef
8465,100.104632,14.003808,LSD,dairy
8466,100.10537,13.987375,LSD,beef
8467,100.104632,14.003808,LSD,beef
8468,100.09507,13.99326,LSD,beef
8469,100.10287,14.03545,LSD,beef
8470,100.06541,13.97414,LSD,beef
8471,100.09508,14.01009,LSD,beef
8472,100.03712,13.46361,LSD,beef
8473,100.06675,13.97454,LSD,beef
8474,100.09273,13.9988,LSD,beef
8475,100.13619,13.92605,LSD,beef
8476,100.06891,13.87642,LSD,beef
8477,100.018261,14.63274,LSD,beef
8478,100.1275,13.92871,LSD,beef
8479,100.07304,13.99135,LSD,beef
8480,100.0832674,13.92433772,LSD,beef
8481,100.0976,14.99135,LSD,beef
8482,100.10108,13.91001,LSD,beef
8483,100.13327,13.88879,LSD,beef
8484,100.129643,13.88602,LSD,beef
8485,100.1130479,13.8521095,LSD,beef
8486,100.0562293,13.9026797,LSD,beef
8487,100.1234672,13.8454283,LSD,beef
8488,100.087096,13.6385252,LSD,beef
8489,100.1132641,13.8414256,LSD,beef
8490,100.0760095,13.9387068,LSD,beef
8491,100.173003,13.724483,LSD,beef
8492,100.1937479,13.75081885,LSD,beef
8493,99.6968984,13.9271866,LSD,beef
8494,99.6609353,13.926473,LSD,dairy
8495,99.6643179,13.9387563,LSD,beef
8496,99.6939503,13.9357037,LSD,dairy
8497,99.6949273,13.9413839,LSD,beef
8498,99.692929,13.9231444,LSD,dairy
8499,99.594684,14.048284,LSD,beef
8500,99.644036,13.905315,LSD,beef
8501,99.637526,13.9523268,LSD,beef
8502,99.547086,13.870444,LSD,beef
8503,99.6918357,13.9528,LSD,dairy
8504,99.45683668,14.04389031,LSD,beef
8505,99.30651,13.984975,LSD,beef
8506,99.55498344,14.05109747,LSD,beef
8507,99.16144191,13.85389781,LSD,beef
8508,99.58597323,14.70919244,LSD,beef
8509,99.73662073,14.45431499,LSD,beef
8510,99.65041553,14.58210634,LSD,beef
8511,99.63931914,14.49602934,LSD,beef
8512,99.7592754,14.64487864,LSD,beef
8513,99.74988896,14.56540354,LSD,beef
8514,99.69277327,14.73562173,LSD,beef
8515,99.75761,14.01871,LSD,beef
8516,99.782023,14.013827,LSD,beef
8517,99.708696,14.011795,LSD,beef
8518,99.716853,14.000298,LSD,beef
8519,99.79593,13.932217,LSD,dairy
8520,99.7926519,13.9433711,LSD,dairy
8521,99.8103578,13.94216,LSD,dairy
8522,99.8324887,13.9612263,LSD,dairy
8523,99.8178335,13.9881603,LSD,dairy
8524,99.7304806,13.9389977,LSD,beef
8525,99.73103,13.921131,LSD,beef
8526,99.774476,14.058267,LSD,beef
8527,99.808611,13.97389,LSD,beef
8528,99.807495,13.972724,LSD,beef
8529,99.834045,13.91992,LSD,dairy
8530,99.834044,13.919919,LSD,beef
8531,99.84072,13.907003,LSD,beef
8532,99.79168,13.908763,LSD,beef
8533,99.767087,13.934863,LSD,beef
8534,99.75938,13.96737,LSD,beef
8535,99.813375,13.955402,LSD,beef
8536,99.820099,13.960089,LSD,beef
8537,99.830213,14.036284,LSD,beef
8538,99.82193,13.9591992,LSD,dairy
8539,99.838043,13.897638,LSD,beef
8540,99.848592,13.960487,LSD,dairy
8541,99.805504,13.904249,LSD,beef
8542,99.806723,13.97514,LSD,beef
8543,99.80801,13.973474,LSD,dairy
8544,99.834045,13.91992,LSD,beef
8545,99.742287,13.999411,LSD,beef
8546,99.781725,13.932989,LSD,dairy
8547,99.82609,13.879493,LSD,beef
8548,99.83026163,14.03319055,LSD,beef
8549,99.75828992,13.90288879,LSD,beef
8550,99.765306,13.83839,LSD,beef
8551,99.80837232,13.9740925,LSD,dairy
8552,99.819937,13.959167,LSD,dairy
8553,99.765306,13.83839,LSD,dairy
8554,99.814372,13.960747,LSD,beef
8555,99.84933845,13.95728847,LSD,dairy
8556,99.783325,13.877055,LSD,beef
8557,99.77810114,13.92713862,LSD,beef
8558,99.781724,13.932988,LSD,beef
8559,99.781726,13.93299,LSD,dairy
8560,99.781725,13.932989,LSD,beef
8561,99.80837232,13.9740925,LSD,beef
8562,99.832408,13.896194,LSD,beef
8563,99.866442,13.951679,LSD,dairy
8564,99.729056,13.893017,LSD,beef
8565,99.729057,13.893018,LSD,beef
8566,99.74470425,13.87866634,LSD,beef
8567,99.831444,13.892518,LSD,beef
8568,99.788593,13.959413,LSD,dairy
8569,99.82530041,13.87883008,LSD,dairy
8570,99.83807676,13.91707066,LSD,beef
8571,99.83807676,13.91707066,LSD,dairy
8572,99.76792399,13.83945582,LSD,beef
8573,99.84933845,13.95728847,LSD,beef
8574,99.75153513,13.99309928,LSD,beef
8575,99.77220455,14.05611931,LSD,beef
8576,99.82530041,13.87883008,LSD,beef
8577,99.79228364,14.01770217,LSD,beef
8578,99.81359026,13.85447321,LSD,beef
8579,99.73533902,13.9221782,LSD,beef
8580,99.77549773,14.21490432,LSD,beef
8581,99.69871605,14.19149379,LSD,beef
8582,99.70458703,14.12574585,LSD,beef
8583,99.65182157,14.0837411,LSD,beef
8584,99.64451983,14.12115004,LSD,beef
8585,99.73384627,14.07070798,LSD,beef
8586,99.6404493,14.40680048,LSD,beef
8587,99.76748146,14.35335215,LSD,beef
8588,99.72894951,14.29612686,LSD,beef
8589,99.62867562,14.33809203,LSD,beef
8590,99.27023761,13.84614671,LSD,beef
8591,99.27023761,13.84614671,LSD,dairy
8592,99.42758318,13.88670935,LSD,beef
8593,99.40832504,13.79934002,LSD,beef
8594,99.43273323,13.88920904,LSD,beef
8595,99.27401487,13.85014689,LSD,dairy
8596,99.49185049,14.22848712,LSD,beef
8597,99.49192501,14.29890123,LSD,beef
8598,99.49754806,14.39800312,LSD,beef
8599,99.38215387,14.53940793,LSD,beef
8600,99.51041704,14.47985679,LSD,beef
8601,99.54298938,14.53881263,LSD,beef
8602,99.44392396,14.64457985,LSD,beef
8603,99.54361784,14.6134203,LSD,beef
8604,99.34595483,14.74241141,LSD,beef
8605,99.3203933,13.80777724,LSD,beef
8606,99.49690554,14.31837031,LSD,beef
8607,99.4256243,14.40665677,LSD,beef
8608,99.49735313,14.19024368,LSD,beef
8609,99.50647157,14.47537688,LSD,beef
8610,99.76387684,14.36333011,LSD,beef
8611,99.68017936,14.19499627,LSD,beef
8612,99.70939382,14.12807643,LSD,beef
8613,99.77893123,14.21923082,LSD,beef
8614,99.64821695,14.0880701,LSD,beef
8615,99.6215183,14.14545397,LSD,beef
8616,99.73195868,14.06563123,LSD,beef
8617,99.614894,14.024073,LSD,beef
8618,99.623434,13.881922,LSD,beef
8619,99.632783,13.893093,LSD,beef
8620,99.618636,13.969183,LSD,dairy
8621,99.7017881,13.9114039,LSD,dairy
8622,99.688454,13.8806978,LSD,beef
8623,99.576779,13.941389,LSD,beef
8624,99.615568,13.870507,LSD,beef
8625,99.578066,13.917314,LSD,beef
8626,99.594503,13.940598,LSD,beef
8627,99.63645944,13.89833684,LSD,beef
8628,99.6650592,13.9264567,LSD,dairy
8629,99.6944931,13.9411122,LSD,dairy
8630,99.562334,14.0013411,LSD,beef
8631,99.68652,13.9236627,LSD,dairy
8632,99.60047,13.8185396,LSD,beef
8633,99.6713416,13.9219252,LSD,dairy
8634,99.6430099,13.9014989,LSD,beef
8635,99.7185349,13.9491085,LSD,beef
8636,99.6059815,14.0178104,LSD,beef
8637,99.6525519,13.8925763,LSD,beef
8638,99.6626033,13.8920833,LSD,beef
8639,99.6330262,13.8652937,LSD,beef
8640,99.64666944,13.99993347,LSD,beef
8641,99.6650592,13.9264567,LSD,beef
8642,99.51054417,13.86218889,LSD,beef
8643,99.31154,14.702077,LSD,beef
8644,99.077328,14.555456,LSD,beef
8645,99.07921,14.555397,LSD,beef
8646,98.994477,14.613782,LSD,beef
8647,98.98926,14.597322,LSD,beef
8648,99.011433,14.671627,LSD,beef
8649,99.324216,14.664889,LSD,beef
8650,99.161475,14.489331,LSD,beef
8651,99.064874,14.718246,LSD,beef
8652,99.068424,14.721428,LSD,beef
8653,99.109963,14.635881,LSD,beef
8654,99.136563,14.457166,LSD,beef
8655,99.097903,14.668932,LSD,beef
8656,98.67385942,14.74432201,LSD,beef
8657,99.9082532,14.766661,LSD,beef
8658,99.7987577,14.74446437,LSD,beef
8659,99.729599,14.830964,LSD,beef
8660,99.859333,12.1637254,LSD,beef
8661,99.8559358,12.1606302,LSD,beef
8662,99.8520691,12.1482444,LSD,beef
8663,99.8387422,12.1671613,LSD,beef
8664,99.8459561,12.1423589,LSD,beef
8665,99.83986,12.15334,LSD,dairy
8666,99.87763,12.10974,LSD,dairy
8667,99.87494,12.11229,LSD,dairy
8668,99.87788,12.10859,LSD,dairy
8669,99.74353,12.10634,LSD,dairy
8670,99.851097,12.141916,LSD,beef
8671,99.719182,12.10764,LSD,dairy
8672,99.874007,12.07185,LSD,dairy
8673,99.83402,12.14038,LSD,beef
8674,99.7583,12.0896,LSD,dairy
8675,99.737321,12.10598,LSD,dairy
8676,99.90831,12.076177,LSD,dairy
8677,99.90538,12.0810198,LSD,dairy
8678,99.8291,12.15331,LSD,beef
8679,99.897544,12.05799,LSD,dairy
8680,99.91624,12.05393,LSD,beef
8681,99.83553,12.14979,LSD,beef
8682,99.8989,12.1144,LSD,beef
8683,99.8971,12.1144,LSD,beef
8684,99.65605,12.09796,LSD,beef
8685,99.86712,12.0651,LSD,beef
8686,99.8664,12.0735,LSD,beef
8687,99.9189152,12.3621398,LSD,dairy
8688,99.8662687,12.3839183,LSD,dairy
8689,99.872716,12.383734,LSD,dairy
8690,99.89892,12.372323,LSD,beef
8691,99.922632,12.363868,LSD,beef
8692,99.888128,12.389557,LSD,dairy
8693,99.887229,12.388782,LSD,beef
8694,99.8879089,12.369827,LSD,beef
8695,99.878321,12.367483,LSD,dairy
8696,99.937252,12.354532,LSD,beef
8697,99.88864,12.368926,LSD,beef
8698,99.8979481,12.3723775,LSD,beef
8699,99.9469517,12.3699485,LSD,beef
8700,99.895345,12.402598,LSD,beef
8701,99.912406,12.42279,LSD,dairy
8702,99.8957114,12.4032183,LSD,dairy
8703,99.895345,12.402598,LSD,dairy
8704,99.94056,12.34309,LSD,beef
8705,99.9383532,12.3454067,LSD,beef
8706,99.886761,12.381512,LSD,beef
8707,99.823305,12.392678,LSD,beef
8708,99.833159,12.362627,LSD,beef
8709,99.84774,12.34939,LSD,dairy
8710,99.89536,12.380943,LSD,beef
